park,summit,aspect,transition,sciname,slope,sitelat,siteelev,site.probD,site.s.probD,family,genus,species,perenneating,leaves,habit,taxunit,startyear,startcover,endyear,endcover,changecover,propchangecover,latmin1090,latmax1090,latmean1090,latmedian1090,latrange1090,min.tmean,mean.tmean,max.tmean,min.snowdays,mean.snowdays,max.snowdays,min.wy.ppt,mean.wy.ppt,max.wy.ppt,min.pet,mean.pet,max.pet,min.aet,mean.aet,max.aet,min.cwd,mean.cwd,max.cwd,min.gs.ppt,mean.gs.ppt,max.gs.ppt,min.gdd,mean.gdd,max.gdd,start.lower,start.upper,end.lower,end.upper,startcover0,endcover0,allcover0,expanded,contracted,nochange,no0,climPC1,climPC2
GSD,MUD,N,MUD2,Phlox multiflora,10.45274353,37.887517,3700,3.759844873204648e-6,0.02060580259417458,Polemoniaceae,Phlox,multiflora,below,D,forb,dicot,2015,0,2020,0,0,0,38.765515,45.1584,42.66544579592274,43.5044,9.170622199999997,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,0,400,400,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Poa arctica,10.45274353,37.887517,3700,3.44984941703277e-5,0.9446759087540942,Poaceae,Poa,arctica,below,D,gram,monocot,2015,0,2020,0.325,0.325,3.25,39.380913,70.4167,61.53357414793976,63.41,35.12738000000001,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,0,0,400,400,1,0,0,1,0,0,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Eritrichium nanum,10.45274353,37.887517,3700,4.257647946736481e-5,0.12255748456771408,Boraginaceae,Eritrichium,nanum,below,D,forb,dicot,2015,0,2020,0,0,0,39.934582,47.1149,45.22070038095238,45.358785,9.93495,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,400,400,0,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Festuca brachyphylla,10.45274353,37.887517,3700,4.365304268983899e-5,0.96178514819228,Poaceae,Festuca,brachyphylla,below,D,gram,monocot,2015,0.375,2020,0.575,0.19999999999999996,0.4210526315789473,37.8999,73.6167,58.94079326232682,62.53,40.517529999999994,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,600,400,400,0,0,0,1,0,0,1,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Geum rossii,10.45274353,37.887517,3700,1.4244141028239133e-4,0.5160580829276219,Rosaceae,Geum,rossii,below,D,forb,dicot,2015,0,2020,0,0,0,35.354091,65.56348,43.257603317868856,39.642604000000006,31.585003,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,0,400,400,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Heterotheca pumila,10.45274353,37.887517,3700,1.75434441554056e-4,0.39051701687427465,Asteraceae,Heterotheca,pumila,below,D,forb,dicot,2015,0,2020,0,0,0,37.68401,39.9071932,38.999800689189186,39.232905,3.234859870000001,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,NA,NA,NA,NA,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Kobresia myosuroides,10.45274353,37.887517,3700,2.541074390969893e-4,0.9175346614409768,Cyperaceae,Kobresia,myosuroides,below,D,gram,monocot,2015,0,2020,0,0,0,37.6415585,69.3667,51.620614640218534,47.3123185,33.571746,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,600,600,400,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Luzula spicata,10.45274353,37.887517,3700,9.45657233543674e-5,0.9776461010142592,Juncaceae,Luzula,spicata,below,D,gram,monocot,2015,0,2020,0,0,0,37.427384000000004,60.166667,43.43978615275566,43.694827,24.876346,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,0,0,0,200,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Mertensia lanceolata,10.45274353,37.887517,3700,7.03889322192456e-5,0.629794031147355,Boraginaceae,Mertensia,lanceolata,below,D,forb,dicot,2015,0,2020,0,0,0,36.556755,44.397982,39.73326279175959,39.3722032,11.103507999999998,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,0,400,0,200,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Draba streptocarpa,10.45274353,37.887517,3700,8.451599344050873e-5,0.30029969465417766,Brassicaceae,Draba,streptocarpa,below,D,forb,dicot,2015,0,2020,0.0025,0.0025,0.024999999999999998,37.0833333,40.0988705,38.97655254150376,38.9984,14.142759499999997,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,400,400,400,1,0,0,1,0,0,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Elymus scribneri,10.45274353,37.887517,3700,2.5218422988503687e-4,0.9557158567740272,Poaceae,Elymus,scribneri,below,D,gram,monocot,2015,0.125,2020,0,-0.125,-0.5555555555555556,36.57754,45.017,39.45341910643411,38.9702705,11.626256000000003,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,600,400,400,0,1,0,0,1,0,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Erigeron pinnatisectus,10.45274353,37.887517,3700,5.15504086978254e-4,0.6831594446485011,Asteraceae,Erigeron,pinnatisectus,below,D,forb,dicot,2015,0.125,2020,0.35,0.22499999999999998,0.9999999999999999,37.427954,40.108661,38.6890537021813,38.83961515,4.146454122899996,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,400,400,400,0,0,0,1,0,0,1,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Poa secunda,10.45274353,37.887517,3700,7.622633344541444e-6,0.16381280022682757,Poaceae,Poa,secunda,below,D,gram,monocot,2015,0,2020,0,0,0,34.24167,46.731709,40.57514271059066,40.65583,15.757569000000004,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,0,0,400,400,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Polemonium viscosum,10.45274353,37.887517,3700,1.7756716757109746e-4,0.8280659262163339,Polemoniaceae,Polemonium,viscosum,below,D,forb,dicot,2015,0,2020,0,0,0,37.11902,45.044112,40.28951149264191,39.36333,9.749659,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,400,400,400,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Polygonum bistortoides,10.45274353,37.887517,3700,2.3671184785371745e-5,0.3863137569749208,Polygonaceae,Polygonum,bistortoides,below,D,forb,dicot,2015,0.25,2020,0.125,-0.125,-0.35714285714285715,34.2574,47.25389,42.43127227524465,43.78545,22.762196,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,400,400,400,0,0,0,0,1,0,1,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Poa glauca,10.45274353,37.887517,3700,3.5751449766921505e-5,0.9621428634230944,Poaceae,Poa,glauca,below,D,gram,monocot,2015,1,2020,0.45,-0.55,-0.5,39.933336,70.48,61.42867523209827,63.75,37.1047,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,800,400,200,0,0,0,0,1,0,1,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Potentilla fruticosa,10.45274353,37.887517,3700,1.201416057452902e-5,0.20688617330716064,Rosaceae,Potentilla,fruticosa,woody,D,shrub,dicot,2015,0,2020,0,0,0,38.05528,48.692017,43.56471666669258,43.2709105,16.898808,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,NA,NA,NA,NA,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Potentilla nivea,10.45274353,37.887517,3700,5.932482204000115e-5,0.9493217300493964,Rosaceae,Potentilla,nivea,below,D,forb,dicot,2015,0,2020,0,0,0,38.5667,68.48,56.22689301690371,61.30735,33.15417,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,400,400,400,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Draba aurea,10.45274353,37.887517,3700,1.6473962308960558e-4,0.9501950404482058,Brassicaceae,Draba,aurea,below,D,forb,dicot,2015,0.125,2020,0,-0.125,-0.5555555555555556,35.35177,59.25,40.19161645123219,38.877583,27.4,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,400,400,400,0,1,0,0,1,0,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Potentilla concinna,10.45274353,37.887517,3700,8.357907830503465e-5,0.8200826664741074,Rosaceae,Potentilla,concinna,below,D,forb,dicot,2015,0,2020,0.025,0.025,0.25,35.34639,44.49082,39.21566382794621,38.994067,11.74382,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,400,400,400,1,0,0,1,0,0,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Carex rupestris,10.45274353,37.887517,3700,3.1065233039805763e-05,0.8369435996831058,Cyperaceae,Carex,rupestris,below,D,gram,monocot,2015,1.125,2020,1.6,0.4750000000000001,0.38775510204081637,40.5693,72.05,61.47904061054136,64.793926,36.048303999999995,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,600,600,600,600,0,0,0,1,0,0,1,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Castilleja haydenii,10.45274353,37.887517,3700,0.00103819568826237,0.6462327171043629,Scrophulariaceae,Castilleja,haydenii,below,D,forb,dicot,2015,0,2020,0,0,0,36.557105,38.02029,37.42352787490674,37.536753,2.111372000000003,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,400,0,0,0,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,N,MUD2,Carex rossii,10.45274353,37.887517,3700,9.563287860226222e-6,0.21958835322870685,Cyperaceae,Carex,rossii,below,D,gram,monocot,2015,0,2020,0,0,0,36.01972,48.656084,42.41881676322664,41.9997211,17.611364,9.572,10.360166666666666,12.098,157,195.16666666666666,233,390.02,703.3066666666666,867.7900000000006,1.949810798006843,1.998490736502032,2.074819379382932,1.3640508884321512,1.4743094376808952,1.609195390715453,0.38883191456712773,0.5241812988211368,0.6580010048707587,127.67,187.47166666666666,244.39000000000007,203,226.5,243,0,0,200,0,1,1,1,0,0,1,0,-3.289082313680145,-0.31158790786109947
GSD,MUD,S,MUD1,Phlox condensata,6.478382587,37.887517,3700,3.520747680914534e-4,0.7615334906345854,Polemoniaceae,Phlox,condensata,below,D,forb,dicot,2009,0.1375,2015,0,-0.1375,-0.5789473684210527,37.11059,39.658111,38.172582377382895,37.92278,5.448240999999996,10.698,11.728142857142858,12.776,184,198.28571428571428,213,588.5499999999998,743.8399999999998,821.6599999999995,2.3342119821729534,2.5336070423258352,2.627118311942773,1.2267466550725248,1.5618306071680172,1.809943959841435,0.6388927495321803,0.9717764351578179,1.400371656870248,153.86,204.55428571428573,277.46,206,220,246,400,600,400,400,0,1,0,0,1,0,0,-3.821439946790963,0.278180059409254
GSD,MUD,S,MUD1,Oreoxis alpina,6.478382587,37.887517,3700,2.20794528445464e-4,0.35864901291686024,Apiaceae,Oreoxis,alpina,below,D,forb,dicot,2009,0.625,2015,3.25,2.625,3.6206896551724137,37.4924,40.4105,39.044948710294115,39.164899,4.729900000000001,10.698,11.728142857142858,12.776,184,198.28571428571428,213,588.5499999999998,743.8399999999998,821.6599999999995,2.3342119821729534,2.5336070423258352,2.627118311942773,1.2267466550725248,1.5618306071680172,1.809943959841435,0.6388927495321803,0.9717764351578179,1.400371656870248,153.86,204.55428571428573,277.46,206,220,246,600,400,600,600,0,0,0,1,0,0,1,-3.821439946790963,0.278180059409254
GSD,MUD,S,MUD1,Paronychia pulvinata,6.478382587,37.887517,3700,1.0987480941205891e-4,0.1569547142900365,Caryophyllaceae,Paronychia,pulvinata,above,E,forb,dicot,2009,2.125,2015,5.375,3.25,1.4606741573033708,37.36434,40.36335,39.16862070083333,39.13381415,4.565249999999999,10.698,11.728142857142858,12.776,184,198.28571428571428,213,588.5499999999998,743.8399999999998,821.6599999999995,2.3342119821729534,2.5336070423258352,2.627118311942773,1.2267466550725248,1.5618306071680172,1.809943959841435,0.6388927495321803,0.9717764351578179,1.400371656870248,153.86,204.55428571428573,277.46,206,220,246,600,600,400,600,0,0,0,1,0,0,1,-3.821439946790963,0.278180059409254
GSD,MUD,S,MUD1,Luzula spicata,6.478382587,37.887517,3700,9.45657233543674e-5,0.9776461010142592,Juncaceae,Luzula,spicata,below,D,gram,monocot,2009,0,2015,0,0,0,37.427384000000004,60.166667,43.43978615275566,43.694827,24.876346,10.698,11.728142857142858,12.776,184,198.28571428571428,213,588.5499999999998,743.8399999999998,821.6599999999995,2.3342119821729534,2.5336070423258352,2.627118311942773,1.2267466550725248,1.5618306071680172,1.809943959841435,0.6388927495321803,0.9717764351578179,1.400371656870248,153.86,204.55428571428573,277.46,206,220,246,0,0,400,0,1,1,1,0,0,1,0,-3.821439946790963,0.278180059409254
GSD,MUD,S,MUD1,Mertensia lanceolata,6.478382587,37.887517,3700,7.03889322192456e-5,0.629794031147355,Boraginaceae,Mertensia,lanceolata,below,D,forb,dicot,2009,0,2015,0,0,0,36.556755,44.397982,39.73326279175959,39.3722032,11.103507999999998,10.698,11.728142857142858,12.776,184,198.28571428571428,213,588.5499999999998,743.8399999999998,821.6599999999995,2.3342119821729534,2.5336070423258352,2.627118311942773,1.2267466550725248,1.5618306071680172,1.809943959841435,0.6388927495321803,0.9717764351578179,1.400371656870248,153.86,204.55428571428573,277.46,206,220,246,0,200,400,0,1,1,1,0,0,1,0,-3.821439946790963,0.278180059409254
GSD,MUD,S,MUD1,Minuartia obtusiloba,6.478382587,37.887517,3700,9.576320187951184e-5,0.9912314269225956,Caryophyllaceae,Minuartia,obtusiloba,above,D,forb,dicot,2009,1.375,2015,3.75,2.375,1.6101694915254237,37.4,64.767822,44.971697631589016,45.4287105,31.39146599999999,10.698,11.728142857142858,12.776,184,198.28571428571428,213,588.5499999999998,743.8399999999998,821.6599999999995,2.3342119821729534,2.5336070423258352,2.627118311942773,1.2267466550725248,1.5618306071680172,1.809943959841435,0.6388927495321803,0.9717764351578179,1.400371656870248,153.86,204.55428571428573,277.46,206,220,246,600,600,600,600,0,0,0,1,0,0,1,-3.821439946790963,0.278180059409254
GSD,MUD,S,MUD1,Achillea millefolium,6.478382587,37.887517,3700,3.252458529841055e-6,0.03214138076784793,Asteraceae,Achillea,millefolium,below,D,forb,dicot,2009,0,2015,0,0,0,32.9799,47.0327,39.88231753353842,40.13694444,31.954369999999997,10.698,11.728142857142858,12.776,184,198.28571428571428,213,588.5499999999998,743.8399999999998,821.6599999999995,2.3342119821729534,2.5336070423258352,2.627118311942773,1.2267466550725248,1.5618306071680172,1.809943959841435,0.6388927495321803,0.9717764351578179,1.400371656870248,153.86,204.55428571428573,277.46,206,220,246,600,0,600,400,1,1,1,0,0,1,0,-3.821439946790963,0.278180059409254
GSD,MUD,S,MUD1,Androsace chamaejasme,6.478382587,37.887517,3700,2.320588080806596e-5,0.9589503619042916,Primulaceae,Androsace,chamaejasme,below,D,forb,dicot,2009,0.5,2015,0.875,0.375,0.625,39.63632,69.86666667,61.93128273327315,64.53,33.89249667,10.698,11.728142857142858,12.776,184,198.28571428571428,213,588.5499999999998,743.8399999999998,821.6599999999995,2.3342119821729534,2.5336070423258352,2.627118311942773,1.2267466550725248,1.5618306071680172,1.809943959841435,0.6388927495321803,0.9717764351578179,1.400371656870248,153.86,204.55428571428573,277.46,206,220,246,200,600,400,600,0,0,0,1,0,0,1,-3.821439946790963,0.278180059409254
